supplement_id,name,vendor_code,class,external_ref_id,active,description,vendor,dosage_form,strength,unit,additional_object,additional_id,additional_nicknames,additional_type,additional_charge,additional_plan_ordering_instructions,additional_addedby,additional_dateupdated,additional_url_supplement_details,additional_inactive,additional_created
1,Bach Flower Essence,,mdhq-default,,True,,,,,,supplement,1,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/1,False,2017-03-29 22:22:22
2,AM/PM Menopause Formula,,mdhq-default,,True,,,,,,supplement,2,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/2,False,2017-03-29 22:22:22
3,Bach RR Pastilles,,mdhq-default,,True,,,,,,supplement,3,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/3,False,2017-03-29 22:22:22
4,Boiron Arnica Gel,,mdhq-default,,True,,,,,,supplement,4,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/4,False,2017-03-29 22:22:22
5,Des Bio Adrenal,,mdhq-default,,True,,,,,,supplement,5,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/5,False,2017-03-29 22:22:22
6,Des Bio Bartonella Series,,mdhq-default,,True,,,,,,supplement,6,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/6,False,2017-03-29 22:22:22
7,Des Bio Borrelia Series,,mdhq-default,,True,,,,,,supplement,7,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/7,False,2017-03-29 22:22:22
8,Des Bio Candida Albicans Series,,mdhq-default,,True,,,,,,supplement,8,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/8,False,2017-03-29 22:22:22
9,Des Bio Coll Silver 8 oz,,mdhq-default,,True,,,,,,supplement,9,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/9,False,2017-03-29 22:22:22
10,Des Bio Condylomata Series,,mdhq-default,,True,,,,,,supplement,10,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/10,False,2017-03-29 22:22:22
11,Des Bio Fenugreek,,mdhq-default,,True,,,,,,supplement,11,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/11,False,2017-03-29 22:22:22
12,Des Bio Homeo Allergy Rescue,,mdhq-default,,True,,,,,,supplement,12,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/12,False,2017-03-29 22:22:22
13,Des Bio Homeo Allermilk,,mdhq-default,,True,,,,,,supplement,13,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/13,False,2017-03-29 22:22:22
14,Des Bio Homeo Asthma Plus,,mdhq-default,,True,,,,,,supplement,14,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/14,False,2017-03-29 22:22:22
15,Des Bio Homeo Bacteria Combo,,mdhq-default,,True,,,,,,supplement,15,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/15,False,2017-03-29 22:22:22
16,Des Bio Homeo Borrelia Remedy,,mdhq-default,,True,,,,,,supplement,16,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/16,False,2017-03-29 22:22:22
17,Des Bio Homeo Candida Remedy,,mdhq-default,,True,,,,,,supplement,17,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/17,False,2017-03-29 22:22:22
18,Des Bio Homeo Dietary Balance,,mdhq-default,,True,,,,,,supplement,18,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/18,False,2017-03-29 22:22:22
19,Des Bio Homeo Ehrlichia Nosode,,mdhq-default,,True,,,,,,supplement,19,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/19,False,2017-03-29 22:22:22
20,Des Bio Homeo Enviro I,,mdhq-default,,True,,,,,,supplement,20,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/20,False,2017-03-29 22:22:22
21,Des Bio Homeo Flu Nosode,,mdhq-default,,True,,,,,,supplement,21,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/21,False,2017-03-29 22:22:22
22,Des Bio Homeo Flu Remedy,,mdhq-default,,True,,,,,,supplement,22,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/22,False,2017-03-29 22:22:22
23,Des Bio Homeo Hormone Combo,,mdhq-default,,True,,,,,,supplement,23,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/23,False,2017-03-29 22:22:22
24,Des Bio Homeo Insect Bite,,mdhq-default,,True,,,,,,supplement,24,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/24,False,2017-03-29 22:22:22
25,Des Bio Homeo LYM,,mdhq-default,,True,,,,,,supplement,25,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/25,False,2017-03-29 22:22:22
26,Des Bio Homeo Oratox,,mdhq-default,,True,,,,,,supplement,26,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/26,False,2017-03-29 22:22:22
27,Des Bio Homeo Sinusitis,,mdhq-default,,True,,,,,,supplement,27,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/27,False,2017-03-29 22:22:22
28,Des Bio Homeo Tobacco,,mdhq-default,,True,,,,,,supplement,28,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/28,False,2017-03-29 22:22:22
29,Des Bio Homeo Upper Resp Staph,,mdhq-default,,True,,,,,,supplement,29,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/29,False,2017-03-29 22:22:22
30,Des Bio Homeo Vax Reaction,,mdhq-default,,True,,,,,,supplement,30,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/30,False,2017-03-29 22:22:22
31,Des Bio Homeo Virus Combination,,mdhq-default,,True,,,,,,supplement,31,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/31,False,2017-03-29 22:22:22
32,Des Bio Silver 2 ounce,,mdhq-default,,True,,,,,,supplement,32,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/32,False,2017-03-29 22:22:22
33,DL Myoceutics,,mdhq-default,,True,,,,,,supplement,33,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/33,False,2017-03-29 22:22:22
34,DL Phos-serine,,mdhq-default,,True,,,,,,supplement,34,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/34,False,2017-03-29 22:22:22
35,DL Ultra-D Tox Capsules,,mdhq-default,,True,,,,,,supplement,35,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/35,False,2017-03-29 22:22:22
36,DL Ultra PreventiveX,,mdhq-default,,True,,,,,,supplement,36,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/36,False,2017-03-29 22:22:22
37,Golden Flower Restful Sleep,,mdhq-default,,True,,,,,,supplement,37,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/37,False,2017-03-29 22:22:22
38,Kan Women's Rhythm,,mdhq-default,,True,,,,,,supplement,38,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/38,False,2017-03-29 22:22:22
39,Klaire Interfase Plus,,mdhq-default,,True,,,,,,supplement,39,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/39,False,2017-03-29 22:22:22
40,Klaire Labs Vital-zymes,,mdhq-default,,True,,,,,,supplement,40,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/40,False,2017-03-29 22:22:22
41,Metagenics Fenugreek Plus,,mdhq-default,,True,,,,,,supplement,41,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/41,False,2017-03-29 22:22:22
42,Metagenics Nazanol,,mdhq-default,,True,,,,,,supplement,42,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/42,False,2017-03-29 22:22:22
43,Metagenics Ultra Clear Sustain,,mdhq-default,,True,,,,,,supplement,43,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/43,False,2017-03-29 22:22:22
44,Nordic Naturals ProEPA,,mdhq-default,,True,,,,,,supplement,44,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/44,False,2017-03-29 22:22:22
45,Perque Vessel Health Guard,,mdhq-default,,True,,,,,,supplement,45,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/45,False,2017-03-29 22:22:22
46,Peter Gillham Natural Calm Orig,,mdhq-default,,True,,,,,,supplement,46,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/46,False,2017-03-29 22:22:22
47,Prothera Active B12-Folate SL,,mdhq-default,,True,,,,,,supplement,47,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/47,False,2017-03-29 22:22:22
48,Prothera Green Tea,,mdhq-default,,True,,,,,,supplement,48,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/48,False,2017-03-29 22:22:22
49,Prothera MigraThera,,mdhq-default,,True,,,,,,supplement,49,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/49,False,2017-03-29 22:22:22
50,Prothera Protectagen,,mdhq-default,,True,,,,,,supplement,50,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/50,False,2017-03-29 22:22:22
51,Prothera Resveragen,,mdhq-default,,True,,,,,,supplement,51,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/51,False,2017-03-29 22:22:22
52,Prothera TheraSleep,,mdhq-default,,True,,,,,,supplement,52,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/52,False,2017-03-29 22:22:22
53,Prothera TheraSlim,,mdhq-default,,True,,,,,,supplement,53,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/53,False,2017-03-29 22:22:22
54,Prothera Vitamin K2,,mdhq-default,,True,,,,,,supplement,54,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/54,False,2017-03-29 22:22:22
55,Prothera Whey LCarnitine,,mdhq-default,,True,,,,,,supplement,55,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/55,False,2017-03-29 22:22:22
56,Res Nutritionals  LymPlus,,mdhq-default,,True,,,,,,supplement,56,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/56,False,2017-03-29 22:22:22
57,Res Nutritionals  Ribose,,mdhq-default,,True,,,,,,supplement,57,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/57,False,2017-03-29 22:22:22
58,Res Nutritionals CoQ10,,mdhq-default,,True,,,,,,supplement,58,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/58,False,2017-03-29 22:22:22
59,Res Nutritionals RiboseEnergy,,mdhq-default,,True,,,,,,supplement,59,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/59,False,2017-03-29 22:22:22
60,SP Coleus Forte,,mdhq-default,,True,,,,,,supplement,60,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/60,False,2017-03-29 22:22:22
61,SP Complete,,mdhq-default,,True,,,,,,supplement,61,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/61,False,2017-03-29 22:22:22
62,SP Cramplex,,mdhq-default,,True,,,,,,supplement,62,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/62,False,2017-03-29 22:22:22
63,SP Evening Primrose,,mdhq-default,,True,,,,,,supplement,63,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/63,False,2017-03-29 22:22:22
64,SP Hawthorne,,mdhq-default,,True,,,,,,supplement,64,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/64,False,2017-03-29 22:22:22
65,SP Horsechestnut Complex,,mdhq-default,,True,,,,,,supplement,65,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/65,False,2017-03-29 22:22:22
66,SP Silymarin,,mdhq-default,,True,,,,,,supplement,66,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/66,False,2017-03-29 22:22:22
67,SP Symplex F,,mdhq-default,,True,,,,,,supplement,67,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/67,False,2017-03-29 22:22:22
68,SP Thymus PMG,,mdhq-default,,True,,,,,,supplement,68,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/68,False,2017-03-29 22:22:22
69,SP Thyroid Complex Small,,mdhq-default,,True,,,,,,supplement,69,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/69,False,2017-03-29 22:22:22
70,SP Valerian Complex,,mdhq-default,,True,,,,,,supplement,70,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/70,False,2017-03-29 22:22:22
71,Taylor Made Brown Spot Creme,,mdhq-default,,True,,,,,,supplement,71,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/71,False,2017-03-29 22:22:22
72,Taylor Made Chaparral Salve,,mdhq-default,,True,,,,,,supplement,72,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/72,False,2017-03-29 22:22:22
73,Taylor Made Drawing Escharotic,,mdhq-default,,True,,,,,,supplement,73,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/73,False,2017-03-29 22:22:22
74,Taylor Made Fungal Candida Crea,,mdhq-default,,True,,,,,,supplement,74,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/74,False,2017-03-29 22:22:22
75,Taylor Made Goldenseal Myrrh,,mdhq-default,,True,,,,,,supplement,75,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/75,False,2017-03-29 22:22:22
76,Taylor Made Herbal Skin Salve,,mdhq-default,,True,,,,,,supplement,76,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/76,False,2017-03-29 22:22:22
77,Taylor Made Psoriasis Cream,,mdhq-default,,True,,,,,,supplement,77,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/77,False,2017-03-29 22:22:22
78,Ther-biotic Complete,,mdhq-default,,True,,,,,,supplement,78,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/78,False,2017-03-29 22:22:22
79,Wobenzym N,,mdhq-default,,True,,,,,,supplement,79,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/79,False,2017-03-29 22:22:22
80,Wobenzyme PS,,mdhq-default,,True,,,,,,supplement,80,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/80,False,2017-03-29 22:22:22
81,Xymogen DIM,,mdhq-default,,True,,,,,,supplement,81,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/81,False,2017-03-29 22:22:22
82,Xymogen Melatonin CR,,mdhq-default,,True,,,,,,supplement,82,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/82,False,2017-03-29 22:22:22
83,Xymogen Melatonin SL,,mdhq-default,,True,,,,,,supplement,83,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/83,False,2017-03-29 22:22:22
84,Xymogen MemorAll,,mdhq-default,,True,,,,,,supplement,84,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/84,False,2017-03-29 22:22:22
85,Xymogen OncoPLEX,,mdhq-default,,True,,,,,,supplement,85,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/85,False,2017-03-29 22:22:22
86,Bach's Rescue Remedy Spray 7ml,,mdhq-default,,True,,,,,,supplement,86,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/86,False,2017-03-29 22:22:22
87,Bach's Rescue Sleep Spray,,mdhq-default,,True,,,,,,supplement,87,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/87,False,2017-03-29 22:22:22
88,Bach Rescue Remedy 10 ml,,mdhq-default,,True,,,,,,supplement,88,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/88,False,2017-03-29 22:22:22
89,Blood Draw at Concentra,,mdhq-default,,True,,,,,,supplement,89,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/89,False,2017-03-29 22:22:22
90,Boiron Allergy Care Kit,,mdhq-default,,True,,,,,,supplement,90,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/90,False,2017-03-29 22:22:22
91,Boiron Arnica 30C,,mdhq-default,,True,,,,,,supplement,91,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/91,False,2017-03-29 22:22:22
92,Boiron Arnicare Kit,,mdhq-default,,True,,,,,,supplement,92,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/92,False,2017-03-29 22:22:22
93,Boiron Calcarea Fluor 6x,,mdhq-default,,True,,,,,,supplement,93,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/93,False,2017-03-29 22:22:22
94,Boiron Calcarea Phos. 6x,,mdhq-default,,True,,,,,,supplement,94,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/94,False,2017-03-29 22:22:22
95,Boiron Calcarea Sulph 6x,,mdhq-default,,True,,,,,,supplement,95,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/95,False,2017-03-29 22:22:22
96,Boiron Calendula Cream,,mdhq-default,,True,,,,,,supplement,96,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/96,False,2017-03-29 22:22:22
97,Boiron Carekit Jet Lag,,mdhq-default,,True,,,,,,supplement,97,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/97,False,2017-03-29 22:22:22
98,Boiron Ferrum Phos 6x,,mdhq-default,,True,,,,,,supplement,98,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/98,False,2017-03-29 22:22:22
99,Boiron Kali Muriaticum 6x,,mdhq-default,,True,,,,,,supplement,99,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/99,False,2017-03-29 22:22:22
100,Boiron Kali Phos 30x,,mdhq-default,,True,,,,,,supplement,100,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/100,False,2017-03-29 22:22:22
101,Boiron Kali Sulphuricum 6x,,mdhq-default,,True,,,,,,supplement,101,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/101,False,2017-03-29 22:22:22
102,Boiron Lobelia Inflata 30c,,mdhq-default,,True,,,,,,supplement,102,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/102,False,2017-03-29 22:22:22
103,Boiron Lobelia Inflata 6c,,mdhq-default,,True,,,,,,supplement,103,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/103,False,2017-03-29 22:22:22
104,Boiron Magnesia Phos 30x,,mdhq-default,,True,,,,,,supplement,104,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/104,False,2017-03-29 22:22:22
105,Boiron Natrum Muriaticum 6x,,mdhq-default,,True,,,,,,supplement,105,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/105,False,2017-03-29 22:22:22
106,Boiron Natrum Sulph 6x,,mdhq-default,,True,,,,,,supplement,106,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/106,False,2017-03-29 22:22:22
107,Boiron Nux Vomica 6c,,mdhq-default,,True,,,,,,supplement,107,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/107,False,2017-03-29 22:22:22
108,Boiron Oscillococcinum,,mdhq-default,,True,,,,,,supplement,108,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/108,False,2017-03-29 22:22:22
109,Boiron Quietude,,mdhq-default,,True,,,,,,supplement,109,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/109,False,2017-03-29 22:22:22
110,Boiron Sabadil,,mdhq-default,,True,,,,,,supplement,110,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/110,False,2017-03-29 22:22:22
111,Boiron Sedalia,,mdhq-default,,True,,,,,,supplement,111,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/111,False,2017-03-29 22:22:22
112,Boiron Silicea 30x,,mdhq-default,,True,,,,,,supplement,112,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/112,False,2017-03-29 22:22:22
113,Borion Flu Homeopathic,,mdhq-default,,True,,,,,,supplement,113,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/113,False,2017-03-29 22:22:22
114,Des Bio Cytomegalovirus Series,,mdhq-default,,True,,,,,,supplement,114,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/114,False,2017-03-29 22:22:22
115,Des Bio Epstein Barr Series,,mdhq-default,,True,,,,,,supplement,115,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/115,False,2017-03-29 22:22:22
116,Des Bio Fenugreek Complex,,mdhq-default,,True,,,,,,supplement,116,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/116,False,2017-03-29 22:22:22
117,Des Bio Homeo,,mdhq-default,,True,,,,,,supplement,117,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/117,False,2017-03-29 22:22:22
118,Des Bio Homeo Candida Plus,,mdhq-default,,True,,,,,,supplement,118,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/118,False,2017-03-29 22:22:22
119,Des Bio Homeo DHEA,,mdhq-default,,True,,,,,,supplement,119,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/119,False,2017-03-29 22:22:22
120,Des Bio Homeo EBV,,mdhq-default,,True,,,,,,supplement,120,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/120,False,2017-03-29 22:22:22
121,Des Bio Homeo Enviro II,,mdhq-default,,True,,,,,,supplement,121,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/121,False,2017-03-29 22:22:22
122,Des Bio Homeo hCG,,mdhq-default,,True,,,,,,supplement,122,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/122,False,2017-03-29 22:22:22
123,Des Bio Homeo pH Stabilizer,,mdhq-default,,True,,,,,,supplement,123,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/123,False,2017-03-29 22:22:22
124,Des Bio Homeo Radiation,,mdhq-default,,True,,,,,,supplement,124,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/124,False,2017-03-29 22:22:22
125,Des Bio Homeo Sore Throat,,mdhq-default,,True,,,,,,supplement,125,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/125,False,2017-03-29 22:22:22
126,Des Bio Homeo Thyroplus,,mdhq-default,,True,,,,,,supplement,126,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/126,False,2017-03-29 22:22:22
127,Des Bio Mullein Complex,,mdhq-default,,True,,,,,,supplement,127,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/127,False,2017-03-29 22:22:22
128,Des Bio Mycoplasma Series,,mdhq-default,,True,,,,,,supplement,128,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/128,False,2017-03-29 22:22:22
129,Des Bio Myrrh Complex,,mdhq-default,,True,,,,,,supplement,129,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/129,False,2017-03-29 22:22:22
130,Des Bio Trauma Relief Gel,,mdhq-default,,True,,,,,,supplement,130,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/130,False,2017-03-29 22:22:22
131,DL Candistat,,mdhq-default,,True,,,,,,supplement,131,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/131,False,2017-03-29 22:22:22
132,DL Chlorella Plus,,mdhq-default,,True,,,,,,supplement,132,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/132,False,2017-03-29 22:22:22
133,DL DHEA 5mg sublingual,,mdhq-default,,True,,,,,,supplement,133,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/133,False,2017-03-29 22:22:22
134,DL Glucosamine + MSM Forte,,mdhq-default,,True,,,,,,supplement,134,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/134,False,2017-03-29 22:22:22
135,DL Horsetail Grass Max-V,,mdhq-default,,True,,,,,,supplement,135,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/135,False,2017-03-29 22:22:22
136,DL Kelife,,mdhq-default,,True,,,,,,supplement,136,,Supplement,0,,1,,https://rthmehr.md-hq.com/api/v1/supplements/136,False,2017-03-29 22:22:22
